X,Y,CoastDistance,TourismExposure,BuildingExposure,RoadExposure,Elevation
441570,3071700,2.95160986328125,-0.3845018573213508,-0.1439116019330094,-1.1007190774257134,42.80921936035156
441600,3071700,2.9248076171875,-0.3494789264738874,-0.047510915830884584,-1.0737320413883649,44.577186584472656
441630,3071700,2.898068359375,-0.31413017440587276,0.06392282301539143,-1.017609302685749,45.9943733215332
441660,3071700,2.871236572265625,-0.2798883298423882,0.1882920429785301,-0.9240802038212164,46.55996322631836
441690,3071700,2.84431005859375,-0.24799614436832934,0.3261100737930909,-0.7900799966904347,48.200340270996094
441720,3071700,2.81744580078125,-0.2198924393464157,0.4776295544750563,-0.6171677728666765,50.439727783203125
441750,3071700,2.79064501953125,-0.1971180081700775,0.638732452204427,-0.40761363570988257,52.08794403076172
441780,3071700,2.76391015625,-0.18082135627482604,0.8120619398335561,-0.17015909060676782,53.81158447265625
441810,3071700,2.73707861328125,-0.1719059529945291,0.9897952235900646,0.08537367085351405,57.044891357421875
441840,3071700,2.710147705078125,-0.17087377352201663,1.1707954225666768,0.3476508241667479,60.45835876464844
441870,3071700,2.683281494140625,-0.17785089261067796,1.3523899581328254,0.6070964986704028,62.99631881713867
441900,3071700,2.656482666015625,-0.1924945854872534,1.5307318535142425,0.854957498299922,64.92047882080078
441930,3071700,2.629752685546875,-0.21406556997242332,1.7014313188236594,1.0839199795209988,66.67345428466797
441960,3071700,2.60292138671875,-0.24147868301536266,1.8644096473219043,1.2886409954299112,68.48252868652344
441990,3071700,2.575985107421875,-0.2733684227140739,2.0121654547814414,1.4629145607866656,70.3663558959961
442020,3071700,2.549117431640625,-0.30828622991671134,2.1437360992161394,1.6031148741751458,71.74906921386719
442050,3071700,2.5223203125,-0.3446993812266729,2.2579864354627137,1.7073477638696464,72.046905517578125
442080,3071700,2.49559619140625,-0.3811701326162291,2.3521890340861127,1.778062096392555,72.05271911621094
442110,3071700,2.468947265625,-0.41641388186289485,2.428425771813316,1.821302127009759,71.999603271484375
442140,3071700,2.4423759765625,-0.4486087631826859,2.482331047691313,1.8499618830436126,72.49430084228516
442170,3071700,2.415884765625,-0.47778853592564235,2.517153075915898,1.8722659281291298,74.0831069946289
442200,3071700,2.38947705078125,-0.5034525504605042,2.5335300377449146,1.8958195445576618,75.2494125366211
442230,3071700,2.363154541015625,-0.5251876171566515,2.536930355094391,1.9238863747937667,75.2026596069336
442260,3071700,2.336921142578125,-0.5426186708856532,2.5253298928178727,1.9559264518773887,74.90032958984375
442290,3071700,2.310779052734375,-0.5560426572322489,2.503363207938629,1.9837557565955963,74.85869598388672
442320,3071700,2.28473193359375,-0.5655329569002946,2.472548655406707,1.9995974998382977,74.86481475830078
442350,3071700,2.258782958984375,-0.5713319235443653,2.4376112739893,1.994282799089507,75.21409606933594
442380,3071700,2.232935302734375,-0.5740134510159408,2.3991516162714532,1.959033756897023,75.65877532958984
442410,3071700,2.207192626953125,-0.5735892734856344,2.3594244129025532,1.891198209321006,75.43767547607422
442440,3071700,2.18155908203125,-0.5703094772233973,2.323735990471558,1.7888766175174888,74.8096694946289
442470,3071700,2.1560380859375,-0.565291272804598,2.291718871048283,1.6593953733166027,74.840545654296875
442500,3071700,2.1306337890625,-0.5586581943588292,2.267660396619564,1.51339701533097,75.40654754638672
442530,3071700,2.105350341796875,-0.5499457385575252,2.2477381348533805,1.3652504876596079,75.39757537841797
442560,3071700,2.0801923828125,-0.5407728892460251,2.233736615267347,1.229549318382932,75.158721923828125
442590,3071700,2.055164306640625,-0.5313406524337462,2.2236012674495162,1.1151915019027225,74.4080581665039
442620,3071700,2.0302708740234374,-0.5222409214316327,2.219792278766372,1.025658967352038,73.93978118896484
442650,3071700,2.005517333984375,-0.5141223648006245,2.2202925945546066,0.9580715077608243,74.40016174316406
442680,3071700,1.980908935546875,-0.5075437054616817,2.2248292003916927,0.9146279055683966,75.184906005859375
442710,3071700,1.9564508056640626,-0.5027871403444006,2.23170818113825,0.8935525334507228,75.87239837646484
442740,3071700,1.9321490478515626,-0.5002324476515582,2.2374846396753125,0.9010667283485367,76.5061264038086
442770,3071700,1.9080093994140626,-0.5000092822086997,2.245999768003415,0.9427501457753742,76.56404113769531
442800,3071700,1.8840382080078124,-0.5021062303535359,2.254018506350057,1.0225764909700983,76.21697998046875
442830,3071700,1.860241943359375,-0.5063301496901419,2.26731035369006,1.1357669532038508,75.56602478027344
442860,3071700,1.83662744140625,-0.5124589964618828,2.281643379763802,1.2741993336747617,74.63634490966797
442890,3071700,1.8132015380859374,-0.5200723861609425,2.296781484799714,1.4210013698817305,73.00787353515625
442920,3071700,1.78997216796875,-0.5287185946505445,2.3128878419659613,1.561367154941552,72.218048095703125
442950,3071700,1.764907958984375,-0.5379808454382512,2.326669397732654,1.6813437501878281,71.659576416015625
442980,3071700,1.739482666015625,-0.5472780448575792,2.3426135294561448,1.774502625318175,70.25800323486328
443010,3071700,1.714205322265625,-0.5562876289960563,2.3569029924563214,1.8367286754484662,69.66033172607422
443040,3071700,1.6890826416015625,-0.5646817189023937,2.36624079997686,1.868650380302366,69.50450134277344
443070,3071700,1.6641214599609375,-0.5722864708713533,2.367950997853149,1.8724932395914136,67.7667465209961
443100,3071700,1.6393292236328125,-0.5788636530012037,2.3633147023372523,1.8486125558840023,64.45826721191406
443130,3071700,1.614713623046875,-0.5843078357829239,2.3443839749862616,1.7986127240224392,60.93735885620117
443160,3071700,1.590282958984375,-0.5885729822500053,2.3153544652146913,1.7260925833755476,58.98283004760742
443190,3071700,1.5660460205078126,-0.5916506354017979,2.272690198341103,1.6340790836353285,58.15983581542969
443220,3071700,1.54201171875,-0.5935957931147684,2.216313816007111,1.5292114163704789,57.01736831665039
443250,3071700,1.518189697265625,-0.5943802152164583,2.1471000037075516,1.421444354290498,55.940242767333984
443280,3071700,1.4945902099609376,-0.5942279619234575,2.063541409107312,1.321741110863876,56.08051300048828
443310,3071700,1.4712239990234375,-0.5931988325838107,1.9722582591171052,1.237568258627252,56.931640625
443340,3071700,1.4481021728515624,-0.5914234040222799,1.8702116873056192,1.181754073623232,57.47095489501953
443370,3071700,1.42523681640625,-0.5895217094527374,1.7611947741653777,1.1535132333928915,58.177085876464844
443400,3071700,1.402640380859375,-0.586711907390707,1.6453454360901136,1.1536524578205356,58.02418518066406
443430,3071700,1.3803260498046874,-0.583383563112248,1.5280035990819747,1.176928888347287,57.01063919067383
443460,3071700,1.3583077392578125,-0.5800794043113703,1.4076010046211376,1.2150328146505875,56.226112365722656
443490,3071700,1.33660009765625,-0.5768577327272774,1.286122781315287,1.2582433539530546,56.302947998046875
443520,3071700,1.3152186279296876,-0.5739407309424466,1.1634356736575953,1.3012166447468478,56.822669982910156
443550,3071700,1.2941793212890624,-0.5714072798502434,1.041238824884826,1.3392643854902664,57.045894622802734
443580,3071700,1.272792236328125,-0.5693556777142348,0.9187760649458829,1.371629708466837,57.09521484375
443610,3071700,1.2517587890625,-0.5679342950591357,0.7931217459518523,1.3926548531034717,57.19856643676758
443640,3071700,1.23036572265625,-0.5671623222030189,0.6672807798383488,1.3991166684208016,57.50779724121094
443670,3071700,1.209338623046875,-0.5668260258729582,0.540835449231957,1.3835137562498823,57.8286247253418
443700,3071700,1.187939453125,-0.5669555238728223,0.41602255603069815,1.3414135927429718,57.25852584838867
443730,3071700,1.1669190673828125,-0.5674045865213342,0.293168631393848,1.2720321185325527,56.210514068603516
443760,3071700,1.14629833984375,-0.5681030094228777,0.17430868100853977,1.177481699709563,54.87379455566406
443790,3071700,1.1260994873046875,-0.5688902994924908,0.05710190007921398,1.0640670278839788,53.1252555847168
443820,3071700,1.1063453369140626,-0.5695851042056022,-0.054265898019160874,0.9455739678000369,51.71070098876953
443850,3071700,1.0870601806640625,-0.5701313524686518,-0.15914370339839695,0.8335870352072361,50.43557357788086
443880,3071700,1.06826953125,-0.5704648580474871,-0.25552301788796933,0.7361099272371903,50.17879104614258
443910,3071700,1.05,-0.5705613362772393,-0.34277971321355305,0.6562910178031783,51.433231353759766
443940,3071700,1.032279052734375,-0.5703888068781449,-0.4216830357390741,0.5910061633012242,52.35462951660156
443970,3071700,1.0151354370117187,-0.5699990201311184,-0.4900343074380605,0.5326540386299873,52.01553726196289
444000,3071700,0.9985989990234375,-0.5694261718720965,-0.5509598353157181,0.47260297806743107,50.61370849609375
444030,3071700,0.9827003784179688,-0.5686932701565797,-0.6019480141961595,0.4026451034963911,48.75978088378906
444060,3071700,0.967470947265625,-0.5678405508403176,-0.6437608287014622,0.3302150070687319,46.61043930053711
444090,3071700,0.9529428100585937,-0.5670255885209294,-0.6782070983882718,0.2690172902525611,42.160457611083984
444120,3071700,0.9333809204101563,-0.5662859739967879,-0.7060540204627694,0.2353552914085461,34.60628890991211
444150,3071700,0.9124143676757812,-0.5653735533780423,-0.7294781437872256,0.2460677919261102,28.125612258911133
444180,3071700,0.891964111328125,-0.5643701066060761,-0.7489254949504137,0.30612098390768755,25.017303466796875
444210,3071700,0.8720665283203125,-0.5634251863875297,-0.763763072517952,0.4078569531411532,24.1088924407959
444240,3071700,0.8527601928710937,-0.562204607401556,-0.7743143780745319,0.5287482745189428,24.61003875732422
444270,3071700,0.8340863037109375,-0.5605979735454104,-0.7832945610388908,0.6398401715745373,25.99262046813965
444300,3071700,0.8160882568359376,-0.5583838550057377,-0.7881591827410028,0.7169238202555497,28.61640167236328
444330,3071700,0.7988116455078125,-0.5555618495661239,-0.7918232383505702,0.7488539720243141,30.577835083007812
444360,3071700,0.7823042602539062,-0.5518713955106357,-0.7942855295137244,0.7362230167174945,30.485591888427734
444390,3071700,0.766615966796875,-0.5473287847964806,-0.7961735329458871,0.6945209935624251,28.503568649291992
444420,3071700,0.7517978515625,-0.5418319881061127,-0.7968590643798855,0.6442640862825196,24.966415405273438
444450,3071700,0.7379024658203125,-0.5353868805700828,-0.7964457573966097,0.6041437543482223,21.52279281616211
444480,3071700,0.7249827880859375,-0.5281171808490108,-0.7957541331826229,0.5823935324733167,20.186729431152344
444510,3071700,0.7130918579101563,-0.520094199036631,-0.7941678876992886,0.5769140392810488,20.557851791381836
444540,3071700,0.702281982421875,-0.51165390453825,-0.7921025078518628,0.5787928908416362,22.241220474243164
444570,3071700,0.692603759765625,-0.5031358434226771,-0.7897131000253296,0.575081363721857,23.49017906188965
444600,3071700,0.6841052856445312,-0.49431092352628186,-0.7864385827664566,0.5584718935331643,22.271059036254883
444630,3071700,0.676830810546875,-0.4864881611752315,-0.7824031944725839,0.5304254248783509,20.50373649597168
444660,3071700,0.6708203735351562,-0.47967014772606803,-0.7774191971990071,0.49479684593764195,20.844579696655273
444690,3071700,0.6661080932617187,-0.4742003804654191,-0.7723055195437957,0.4554534768348915,24.289758682250977
444720,3071700,0.648999267578125,-0.47004221337897756,-0.7659944207077776,0.4141694273948948,28.099864959716797
444750,3071700,0.63285064697265625,-0.4678344578164732,-0.7589826650828227,0.36789339452076836,30.029502868652344
444780,3071700,0.6177378540039062,-0.46741586835994126,-0.7510571919140663,0.3060428587784597,31.984954833984375
444810,3071700,0.6037383422851562,-0.4686661653729167,-0.741713026367421,0.22262716085758716,34.452735900878906
444840,3071700,0.5909314575195312,-0.47129502771213383,-0.7306573918218606,0.11699876002615446,36.09048080444336
444870,3071700,0.5770615234375,-0.4750770373300206,-0.7176131340818597,-3.441721771355524e-4,36.82771682739258
444900,3071700,0.5636488037109375,-0.4796038032838118,-0.7025875016717741,-0.11346622205786963,36.05483627319336
444930,3071700,0.550726806640625,-0.4844835838635992,-0.6855499758864123,-0.20715357930739547,33.6619987487793
444960,3071700,0.5366563110351562,-0.48934925819292974,-0.6667545127915294,-0.2680591565152725,31.62502670288086
444990,3071700,0.523927490234375,-0.493826461338168,-0.6465415836518171,-0.28378274989271857,30.748184204101562
445020,3071700,0.51,-0.49774344072610205,-0.625591384764241,-0.2469089657342263,30.49580192565918
445050,3071700,0.49658837890625,-0.5010464325662738,-0.6047206443484898,-0.15799138416255534,31.37772560119629
445080,3071700,0.4837354736328125,-0.5037098988067115,-0.5849354903420063,-0.021264724917728534,32.3953857421875
445110,3071700,0.46957427978515626,-0.5058887456880856,-0.5673847431567837,0.1564338916533244,31.978130340576172
445140,3071700,0.45694638061523435,-0.5078251164622672,-0.5530660790173065,0.3547845962141884,30.352651596069336
445170,3071700,0.4459820556640625,-0.509847489274449,-0.5430394813637941,0.5430705636765515,26.54764747619629
445200,3071700,0.43680657958984376,-0.5122173677334032,-0.5380889004848307,0.686357234251902,22.877105712890625
445230,3071700,0.4295346374511719,-0.5152366901575235,-0.5386536953566554,0.748148407067442,20.2655086517334
445260,3071700,0.4242640686035156,-0.5191261799366751,-0.5450189910706208,0.7038857566798342,17.669816970825195
445290,3071700,0.42107003784179686,-0.5239996883519977,-0.5568190897840217,0.5457180429679966,14.827553749084473
445320,3071700,0.42,-0.5297240732507912,-0.5735640452281145,0.28663989082972646,13.293025016784668
445350,3071700,0.42,-0.5363015917930309,-0.5944547037810713,-0.041730784591370924,13.538766860961914
437310,3071670,2.16333056640625,-0.6163818059401707,-0.8421951584211114,-1.485078574738045,135.09579467773438
437340,3071670,2.1618740234375,-0.6163818059401707,-0.841890482545399,-1.4677172965954666,130.26620483398438
437370,3071670,2.1608330078125,-0.6163818059401707,-0.8415717480312601,-1.4564537253183163,123.98544311523438
437400,3071670,2.160208251953125,-0.6163818059401707,-0.8412517370316578,-1.4455670655469246,118.0795669555664
437430,3071670,2.16,-0.6163818059401707,-0.8409453948172871,-1.4271832905742063,112.64129638671875
437460,3071670,2.16,-0.6163818059401707,-0.8406687493290608,-1.39374689580253,107.69473266601562
437490,3071670,2.160208251953125,-0.6163818059401707,-0.8404375581804645,-1.3403576864561868,105.03253936767578
437520,3071670,2.1608330078125,-0.6163818059401707,-0.8402658363832779,-1.2667552574688625,102.07120513916016
437550,3071670,2.1618740234375,-0.6163818059401707,-0.8401644540141947,-1.1776394897786304,99.17601776123047
437580,3071670,2.16333056640625,-0.6163818059401707,-0.8401399983343012,-1.081940874652309,96.29316711425781
437610,3071670,2.1652021484375,-0.6163818059401707,-0.8401940658275565,-0.9913626598636823,95.95330047607422
437640,3071670,2.167487060546875,-0.6163818059401707,-0.8403230898814088,-0.9181420261356238,99.480560302734375
437670,3071670,2.170184326171875,-0.6163818059401707,-0.8405187299423842,-0.8711532790990294,104.81603240966797
437700,3071670,2.17329248046875,-0.6163818059401707,-0.8407687631495269,-0.8564392411829204,107.42420959472656
437730,3071670,2.1768095703125,-0.6163818059401707,-0.8410583460318154,-0.8749315216211038,107.54195404052734
437760,3071670,2.180733642578125,-0.6163818059401707,-0.8413714655266732,-0.9221319366993854,106.9354476928711
437790,3071670,2.18506298828125,-0.6163818059401707,-0.8416923832451183,-0.9892906621647265,108.2319107055664
437820,3071670,2.18979443359375,-0.6163818059401707,-0.8420068951869724,-1.0657107981291414,112.47823333740234
437850,3071670,2.194926025390625,-0.6163818059401707,-0.8423032746686195,-1.1382712998871038,119.35081481933594
437880,3071670,2.200454345703125,-0.6163818059401707,-0.8425728278222891,-1.1950297893115658,128.2140655517578
437910,3071670,2.206377197265625,-0.6163818059401707,-0.8428100555153386,-1.2228927252779844,135.91859436035156
437940,3071670,2.212690673828125,-0.6163818059401707,-0.8430124709920097,-1.2137083129557131,141.19468688964844
437970,3071670,2.219391845703125,-0.6163818059401707,-0.8431801606516468,-1.163573127678094,144.52069091796875
438000,3071670,2.22647705078125,-0.6163818059401707,-0.8433151926475888,-1.076022722618914,146.251708984375
438030,3071670,2.23394287109375,-0.6163818059401707,-0.8434209755976516,-0.9609773443414351,147.52537536621094
438060,3071670,2.241784912109375,-0.6163818059401707,-0.843501652316402,-0.8358306311362784,150.0621795654297
438090,3071670,2.25,-0.6163818059401707,-0.8435615875582805,-0.7183105461890443,151.87550354003906
438120,3071670,2.2483994140625,-0.6163818059401707,-0.8436049807797974,-0.6212712690527509,150.47048950195312
438150,3071670,2.238972900390625,-0.6163818059401707,-0.843658234714714,-0.5502397512846995,148.40257263183594
438180,3071670,2.229910400390625,-0.6163818059401707,-0.8436708935082375,-0.50194517839469,147.9426727294922
438210,3071670,2.2212158203125,-0.6163818059401707,-0.8436951144974002,-0.46553962455654696,147.21469116210938
438240,3071670,2.21289404296875,-0.6163818059401707,-0.8436951144974002,-0.4284469286296222,145.51040649414062
438270,3071670,2.204948974609375,-0.6163818059401707,-0.8436951144974002,-0.38141927699251915,144.0808868408203
438300,3071670,2.197384765625,-0.6163818059401707,-0.8436951144974002,-0.3210488934417022,142.05674743652344
438330,3071670,2.19020556640625,-0.6163818059401707,-0.8436951144974002,-0.2555536962301387,140.023193359375
438360,3071670,2.183414794921875,-0.6163818059401707,-0.8436951144974002,-0.19648320709220948,139.43438720703125
438390,3071670,2.17701611328125,-0.6163818059401707,-0.8436951144974002,-0.1573123352182711,138.64328002929688
438420,3071670,2.171013671875,-0.6163818059401707,-0.8436951144974002,-0.1497016652571719,135.6714630126953
438450,3071670,2.165409912109375,-0.6163818059401707,-0.8436951144974002,-0.17771179904564846,131.47463989257812
438480,3071670,2.160208251953125,-0.6163818059401707,-0.8436951144974002,-0.24029392598226798,127.31625366210938
438510,3071670,2.155411865234375,-0.6163818059401707,-0.8436951144974002,-0.3296880642706395,124.12176513671875
438540,3071670,2.15102294921875,-0.6163818059401707,-0.8436951144974002,-0.4361593659769939,121.6920166015625
438570,3071670,2.14704443359375,-0.6163818059401707,-0.8436951144974002,-0.5471387140671109,119.95867919921875
438600,3071670,2.143478515625,-0.6163818059401707,-0.8435692878377739,-0.6532124330465982,116.73592376708984
438630,3071670,2.1403271484375,-0.6163818059401707,-0.8434088159447071,-0.7464699876324075,110.86275482177734
438660,3071670,2.137592041015625,-0.6163818059401707,-0.8431710305013321,-0.823254759141005,103.88558197021484
438690,3071670,2.135275390625,-0.6163818059401707,-0.842921352796133,-0.8809879309129272,96.68291473388672
438720,3071670,2.133377685546875,-0.6163818059401707,-0.8425780503523096,-0.9209976705063317,89.00403594970703
438750,3071670,2.131900634765625,-0.6163818059401707,-0.8421181744953913,-0.9477734284037284,83.68479919433594
438780,3071670,2.1308447265625,-0.6163818059401707,-0.8415183072119693,-0.9646112572564056,81.79814910888672
438810,3071670,2.130211181640625,-0.6163818059401707,-0.840756828397809,-0.9735452313942254,82.27359771728516
438840,3071670,2.13,-0.6163818059401707,-0.8398168364209461,-0.9765992129727284,83.10466003417969
438870,3071670,2.13,-0.6163818059401707,-0.8386895161039629,-0.9751701718795573,82.698394775390625
438900,3071670,2.13,-0.6163818059401707,-0.8373775945460585,-0.9696356331423467,82.03324127197266
438930,3071670,2.13,-0.6163818059401707,-0.8358983913429741,-0.9627873682916748,80.90409088134766
438960,3071670,2.130211181640625,-0.6163818059401707,-0.8342858923068076,-0.9547921697641474,79.101776123046875
438990,3071670,2.1308447265625,-0.6163818059401707,-0.8325912888005825,-0.9481896140235295,78.31439208984375
439020,3071670,2.131900634765625,-0.6163818059401707,-0.8308815498956325,-0.9424132457169542,78.9396743774414
439050,3071670,2.133377685546875,-0.6163818059401707,-0.8292358317862167,-0.9354623345832728,79.14460754394531
439080,3071670,2.135275390625,-0.6163818059401707,-0.8277398515248956,-0.9265104509116528,78.187774658203125
439110,3071670,2.137592041015625,-0.6163818059401707,-0.8264787078672106,-0.9147319974419617,78.76759338378906
439140,3071670,2.1403271484375,-0.6163818059401707,-0.8255289515956831,-0.900123113863477,80.74187469482422
439170,3071670,2.143478515625,-0.6163818059401707,-0.824950919825968,-0.8819405650610366,83.44837188720703
439200,3071670,2.14704443359375,-0.6163818059401707,-0.8247823977719255,-0.8612867134492291,86.50041961669922
439230,3071670,2.15102294921875,-0.6163818059401707,-0.82503453276977,-0.8326624294375464,88.99810028076172
439260,3071670,2.155411865234375,-0.6163818059401707,-0.8256906145598252,-0.7892402918468031,93.36371612548828
439290,3071670,2.160208251953125,-0.6163818059401707,-0.8267079072710021,-0.7249703664020842,99.634429931640625
439320,3071670,2.165409912109375,-0.6163818059401707,-0.8280222540190588,-0.6344635137683542,104.71795654296875
439350,3071670,2.171013671875,-0.6163818059401707,-0.829554764755209,-0.5160008574799605,107.96817779541016
439380,3071670,2.17701611328125,-0.6163818059401707,-0.8312196194289948,-0.37262861225499566,109.13663482666016
439410,3071670,2.183414794921875,-0.6163818059401707,-0.8319585316811997,-0.21597416915142398,108.94232940673828
439440,3071670,2.19020556640625,-0.6163818059401707,-0.8301632418864654,-0.06129916787478795,108.96321105957031
439470,3071670,2.197384765625,-0.6163818059401707,-0.8280887013601343,0.07446133617230884,108.51953125
439500,3071670,2.204948974609375,-0.6163818059401707,-0.8205071952287694,0.17451608888789638,107.62767791748047
439530,3071670,2.21289404296875,-0.6163818059401707,-0.810901859674295,0.22556961260874608,107.03716278076172
439560,3071670,2.2212158203125,-0.6163818059401707,-0.7992480779295074,0.22373013780804635,105.93362426757812
439590,3071670,2.229910400390625,-0.6163818059401707,-0.779024325845718,0.1713438353829686,103.04772186279297
439620,3071670,2.238972900390625,-0.6163818059401707,-0.7483521967831033,0.0771218557243688,99.22007751464844
439650,3071670,2.2483994140625,-0.6163818059401707,-0.7106792165569564,-0.046927512038655445,96.41267395019531
439680,3071670,2.25818505859375,-0.6163818059401707,-0.6637029260676811,-0.1896443652704116,94.46318054199219
439710,3071670,2.268325439453125,-0.6163818059401707,-0.6040163063147309,-0.3400239390005164,93.188690185546875
439740,3071670,2.2788154296875,-0.6163818059401707,-0.5305121927580077,-0.4846811043698774,92.70069122314453
439770,3071670,2.289650634765625,-0.6163818059401707,-0.4418203266149696,-0.619896139886975,91.17359161376953
439800,3071670,2.300825927734375,-0.6163818059401707,-0.33670045436993906,-0.730150492417431,88.68091583251953
439830,3071670,2.31233642578125,-0.6163818059401707,-0.21592716422141114,-0.8018441039107865,85.76402282714844
439860,3071670,2.32417724609375,-0.6163818059401707,-0.08143594861586421,-0.8251724184023408,81.7641830444336
439890,3071670,2.33634326171875,-0.6163818059401707,0.06505243156973703,-0.7852225736833307,77.7411117553711
439920,3071670,2.34882958984375,-0.6162519954623004,0.2211164663535359,-0.670906638408837,74.58814239501953
439950,3071670,2.361630615234375,-0.6161805000638244,0.38230311403683775,-0.47997919918220894,72.57361602783203
439980,3071670,2.3747421875,-0.6160765729081764,0.546337785140155,-0.21919773589210162,72.64069366455078
440010,3071670,2.388158447265625,-0.6159292888529669,0.7061688121770952,0.0941438060964544,75.16568756103516
440040,3071670,2.401874267578125,-0.6157258618714562,0.8576889865853787,0.4325349217797047,78.932464599609375
440070,3071670,2.415884765625,-0.6154521398078355,0.9977461955801135,0.7637859916108412,81.742889404296875
440100,3071670,2.43018505859375,-0.6150935101588234,1.1212432327347945,1.0553852512745558,84.39314270019531
440130,3071670,2.44477001953125,-0.6146362549749143,1.2283674237329398,1.2863690962351573,87.89539337158203
440160,3071670,2.459634033203125,-0.6140693266258146,1.3157154467459289,1.4460766854895162,90.37334442138672
440190,3071670,2.474772705078125,-0.6133141103273512,1.3836620752113709,1.5375378807864581,90.64342498779297
440220,3071670,2.490180908203125,-0.6120949403511324,1.4318766999645436,1.5696649872625672,88.902587890625
440250,3071670,2.50585302734375,-0.6103614176387477,1.4615705009450095,1.557599188752626,88.26811218261719
440280,3071670,2.52178515625,-0.6086748167984627,1.47534297447872,1.5127514673751383,89.60247039794922
440310,3071670,2.5379716796875,-0.6065816826802437,1.476257666759493,1.4484507112906069,91.1746826171875
440340,3071670,2.554407958984375,-0.604105559988921,1.4669505155771294,1.3748251487117618,91.80306243896484
440370,3071670,2.571089111328125,-0.6011250832975265,1.4500645286972453,1.3001705960915793,91.056884765625
440400,3071670,2.5880107421875,-0.5975294210926944,1.427457796134821,1.2323565397255258,89.81849670410156
440430,3071670,2.604649658203125,-0.5930552583598466,1.4003755790016155,1.170225866021498,88.35862731933594
440460,3071670,2.62101123046875,-0.587823189396473,1.3701852035108995,1.118254242283155,87.72757720947266
440490,3071670,2.637612548828125,-0.5818812540868261,1.3365585721287523,1.0774017422378532,88.33845520019531
440520,3071670,2.654448974609375,-0.5750166940793231,1.299892128820296,1.0483219980693748,88.98084259033203
440550,3071670,2.671516357421875,-0.5672508149793436,1.256932815738116,1.034826261038143,89.39417266845703
440580,3071670,2.686633544921875,-0.5586030533192614,1.2085012552528849,1.0403276652937308,89.53315734863281
440610,3071670,2.70149951171875,-0.5491743563774474,1.1512658310806345,1.0695877571589836,89.5366439819336
440640,3071670,2.716615478515625,-0.5391398984500059,1.087908673314021,1.1230091384593537,89.08702850341797
440670,3071670,2.731977294921875,-0.528751062822926,1.0141717401255177,1.1980376485819018,87.0295181274414
440700,3071670,2.74758056640625,-0.5183290907162412,0.9347412688215461,1.2878189815328753,84.72175598144531
440730,3071670,2.763421875,-0.5082499444808604,0.8503607933983229,1.3869695601336314,85.06947326660156
440760,3071670,2.777228759765625,-0.4989212725864006,0.757053293939672,1.4873910098332175,86.84329986572266
440790,3071670,2.79064501953125,-0.49075365392582837,0.6580365831157319,1.5794128313882951,88.05155181884766
440820,3071670,2.80415771484375,-0.48412927576753534,0.5605507452698886,1.6499113035587942,88.20732116699219
440850,3071670,2.81744580078125,-0.47937166432646333,0.46420201109214027,1.690582831698164,87.33368682861328
440880,3071670,2.8309892578125,-0.4767199545610775,0.36884473533584783,1.691248403970474,86.00567626953125
440910,3071670,2.84478466796875,-0.4763105041671628,0.27681865640555803,1.6560628476444401,84.16819763183594
440940,3071670,2.858828369140625,-0.4781675876041384,0.189425640011476,1.5845733640975093,81.4354248046875
440970,3071670,2.873116943359375,-0.4822036766103174,0.10686929400966252,1.48468525870853,79.43433380126953
441000,3071670,2.88764599609375,-0.48791598278132714,0.03148634580003538,1.3695555423784618,79.12727355957031
441030,3071670,2.902412841796875,-0.4953598255821162,-0.036153389629920506,1.249053219469607,80.11165618896484
441060,3071670,2.917413330078125,-0.5038429769713929,-0.09857447143195189,1.1271550609076086,81.49089050292969
441090,3071670,2.93264404296875,-0.5129974277018725,-0.15644255440259813,1.0100292282629981,82.55000305175781
441120,3071670,2.94810107421875,-0.5224054896218069,-0.20902698996277827,0.9003577538369844,82.0382080078125
441150,3071670,2.96378125,-0.5311542797714898,-0.2575178887956975,0.7969035611987215,79.309906005859375
441180,3071670,2.97968115234375,-0.5385996406511454,-0.3002188531118893,0.6957647743043817,72.77850341796875
441210,3071670,2.995797119140625,-0.5448186692685589,-0.33781185783762463,0.5884268245373759,64.488006591796875
441240,3071670,3.01212548828125,-0.5481625648319473,-0.37054658183403505,0.4618519325601552,56.4226188659668
441270,3071670,3.0286630859375,-0.5480087143759941,-0.39573493987228403,0.3071798113267782,49.76929473876953
441300,3071670,3.04540625,-0.5451553969936704,-0.414252013044633,0.12035886242647248,43.86186981201172
441330,3071670,3.06235205078125,-0.5379942941377096,-0.42459054735939566,-0.0944199539026365,39.58086013793945
441360,3071670,3.07949658203125,-0.5264004161277738,-0.42414287664962613,-0.32410237067307057,37.775146484375
441390,3071670,3.096837158203125,-0.5100607939498557,-0.4121468508137005,-0.5487704964300099,36.55794906616211
441420,3071670,3.07379248046875,-0.48868697466432326,-0.3885895808253139,-0.7465464750128494,35.314308166503906
441450,3071670,3.046588134765625,-0.46219417020347503,-0.3528169104879196,-0.9000558577042587,35.088809967041016
441480,3071670,3.01943701171875,-0.4307105439978052,-0.30583323267760965,-1.0017181808165576,36.83790969848633
441510,3071670,2.99234033203125,-0.3940431454413986,-0.24724294560210872,-1.0532229981682892,38.98994827270508
441540,3071670,2.96529931640625,-0.35340570198502147,-0.17768250874193284,-1.0660069257960236,40.877197265625
441570,3071670,2.93831591796875,-0.30965157599714077,-0.09305712003730855,-1.0441732965402544,43.65822219848633
441600,3071670,2.911391357421875,-0.2640883173248274,0.004960043986588442,-0.9960073919712672,45.22076416015625
