X,Y,NDVI,NDBI,NDWI,Albedo,TS,Month
437310,3072630,0.16124639278882008,-0.042043702173470275,-0.08689819645252646,13486.485433070866,47.49210024835378,may
437340,3072630,0.16726851536417525,-0.026114039290848108,-0.09165315419658714,12989.472637795276,47.71990994312176,may
437370,3072630,0.11772160341492696,0.017874934067866142,-0.10839829386674511,13131.145866141731,48.03450853375983,may
437400,3072630,0.09079821113972084,0.049452333854920136,-0.1293972582867919,13001.51496062992,48.40952225629985,may
437430,3072630,0.09413735343383585,0.040850488972423715,-0.12113894395386555,13076.761023622044,48.59852599936016,may
437460,3072630,0.09650146692324679,0.03329161451814768,-0.12113428542073358,13741.556299212598,48.35799897422066,may
437490,3072630,0.09297475643539702,0.03931492982408142,-0.1281156697641652,13938.699999999999,47.96100293257956,may
437520,3072630,0.09660026958214767,0.048349363140109174,-0.13822774945611585,14404.071062992125,47.587941865347375,may
437550,3072630,0.09888017917133259,0.03367799113737075,-0.131415819489214,15176.925393700787,47.27613945081748,may
437580,3072630,0.09401399326250325,0.023567777597890697,-0.11895309513306866,16211.484448818897,47.031595736938186,may
437610,3072630,0.09750578825510418,0.03168597228347919,-0.11534227828518728,16080.69311023622,46.83121091744886,may
437640,3072630,0.1223638470451912,0.0012888591019229777,-0.102072821491886,14685.846653543307,46.66262639031555,may
437670,3072630,0.1403599637446588,0.034531900898925674,-0.12639432130957554,13556.929330708661,46.580903406495906,may
437700,3072630,0.13414994581458736,0.03284886163152147,-0.12714801976546944,13299.18720472441,46.47175858665713,may
437730,3072630,0.11716258367504294,0.025556370750794817,-0.10326484986316155,12560.701968503936,46.214776780997795,may
437760,3072630,0.11840980336278142,0.011492081483580491,-0.07806308448248533,12375.524803149605,45.79339869264123,may
437790,3072630,0.1829344432882414,-0.01135790753536372,-0.08661608990222727,12793.863385826771,45.16903840508468,may
437820,3072630,0.17092933136052985,-0.02242455935279461,-0.07147589862514495,12516.66751968504,44.66700111963644,may
437850,3072630,0.23972625605074277,-0.042443296653941164,-0.08371719562185691,13186.387007874015,44.09407391193906,may
437880,3072630,0.31861441343288366,-0.07357161492303678,-0.09146683949017066,13817.984448818897,43.63143170841198,may
437910,3072630,0.3203178206583428,-0.07122747006972767,-0.08809378007173475,13680.494291338582,43.517876233764525,may
437940,3072630,0.3031299872976582,-0.0649737815752349,-0.09049245535907302,13630.363385826773,43.54286945750084,may
437970,3072630,0.27885710566565786,-0.054611813326892626,-0.09689693075166991,13593.257086614176,43.621144023249144,may
438000,3072630,0.29010262654374674,-0.09722468785135215,-0.04969493735736575,12718.14094488189,43.70089074099269,may
438030,3072630,0.2603409677974858,-0.06291390728476821,-0.0634948866162739,12893.09468503937,44.03180686500326,may
438060,3072630,0.205310217732578,-0.019513884879625888,-0.08192911098198721,12968.577952755906,44.595685467918486,may
438090,3072630,0.12148869610088045,0.03593013584696424,-0.10408133411351668,13496.598622047244,45.39157307434073,may
438120,3072630,0.08714676390154968,0.018866889705479076,-0.09238383282925489,14028.851574803148,46.39907399095466,may
438150,3072630,0.08346558704453441,0.03549289277167488,-0.08531618435155412,13338.7187007874,47.440631106309525,may
438180,3072630,0.0821082108210821,0.010848366650414432,-0.07689491028927133,13053.544488188974,48.23636462662131,may
438210,3072630,0.13205482978312633,-0.013656793822749798,-0.08230543318649046,13485.52086614173,48.692271600504625,may
438240,3072630,0.10039270331897644,0.03566373400682745,-0.11620028935389393,13588.567125984253,48.964627935236706,may
438270,3072630,0.09107899743016387,0.04846173996565474,-0.11044081840316895,13109.673425196848,48.84186533229405,may
438300,3072630,0.11293508616579252,0.029058711671024483,-0.10824253008846198,12918.406692913384,48.42917733043157,may
438330,3072630,0.08690759034637989,0.040591627804299237,-0.10488794897158644,13777.09960629921,48.12853481304819,may
438360,3072630,0.09882888744307092,0.012339181286549707,-0.08249249575060577,13383.064173228344,47.87438276471107,may
438390,3072630,0.09725516773974924,0.00849038220638588,-0.07092322169170182,13949.442125984251,47.74229278037842,may
438420,3072630,0.07443205287071458,0.02843625498007968,-0.10343770124812168,15124.972637795274,47.72567457612473,may
438450,3072630,0.09449171518137035,0.006126985848289324,-0.09436885356324937,14259.095669291339,47.77847280476999,may
438480,3072630,0.09188595152329201,0.011168859891628885,-0.0651596192013994,14190.472637795274,47.9046418691201,may
