X,Y,NDVI,NDBI,NDWI,Albedo,TS,Month
442620,3069360,0.05726408578100845,0.05081943009006349,-0.087583950404684,13216.643897637796,40.3987227849704,july
442650,3069360,0.05254653567735264,0.049384157375518066,-0.08583212197018357,13400.211811023622,40.447642835386944,july
442680,3069360,0.056376897299428345,0.05007533457413808,-0.08357130569413383,13231.649803149607,40.50231394612274,july
442710,3069360,0.06536101143566182,0.04620650313747861,-0.0829703601402316,12989.413582677164,40.57080574786369,july
442740,3069360,0.08647131315897576,0.03882495457298607,-0.08751960891612856,12884.875196850393,40.63658590201902,july
442770,3069360,0.061818434396054736,0.06128338962235186,-0.0916077135777642,12743.727559055116,40.740609634566226,july
442800,3069360,0.03824247355573637,0.0665380906460945,-0.08739302782202793,12043.831889763782,40.764566173235096,july
442830,3069360,0.06267203893565246,0.059326223603361816,-0.0872510281428917,11378.031692913386,40.64453975719505,july
442860,3069360,0.03288691655440209,0.06946526736631684,-0.08838413557726256,11347.960826771652,40.42520148565086,july
442890,3069360,0.04503789532161422,0.07887097338323248,-0.09245942866124406,11424.974606299213,39.788618313591826,july
442920,3069360,0.03480186664557463,0.06529970708008859,-0.08224666142969364,11387.770866141731,38.935600638642484,july
442950,3069360,0.07802210959013449,0.03960748062291119,-0.08103938286642307,11380.085826771656,37.940259502840036,july
442980,3069360,0.22840746890384223,-0.13779240752232685,0.010429201764941836,14445.39488188976,36.81838294646798,july
443010,3069360,0.21675222306376055,-0.11354709521731317,0.012288499607813842,15301.287598425195,35.94893692992849,july
443040,3069360,0.1466370430216118,-0.07705077430217942,0.0157803579447046,16387.103543307087,35.37024451662626,july
443070,3069360,0.15134405302565362,-0.09288980804520695,-0.019202363367799114,13769.438188976375,34.964099203326555,july
443100,3069360,0.15991256095510342,-0.10156499520919834,0.0025355799116636678,13056.443110236218,35.0805110709091,july
443130,3069360,0.1317569664246261,-0.11501070009171507,0.050903739481529,13914.49035433071,35.51385993712108,july
443160,3069360,0.12655086848635236,-0.06920289855072463,0.0037693340843117716,11675.643897637796,35.81500513442535,july
443190,3069360,0.11692857142857142,-0.0443464903492954,-0.02633961967006575,12527.881102362202,35.81055258245186,july
443220,3069360,0.09141516810007819,-0.042820857612430895,0.011919293458749192,13852.060236220472,35.6710446000406,july
443250,3069360,0.0816102352028948,-0.0384317131424672,0.015506987266026928,13522.639960629922,35.5812361495191,july
443280,3069360,0.13131052291801162,0.01108885189469823,-0.10078767722737617,14067.203937007873,35.61587155206803,july
443310,3069360,0.09385468407069424,-0.012997432605905006,-0.04908424908424908,14807.57401574803,35.984446486127865,july
443340,3069360,0.15875010023789796,-0.01612676386479771,-0.09166042820781554,16475.921456692915,36.34224980102539,july
443370,3069360,0.13361019619074896,-0.038681572455781243,-0.04400425418771603,15183.973622047244,36.86546678471075,july
443400,3069360,0.106655866072634,-0.010665187103137908,-0.0737060655494587,12954.525787401573,37.82275170093328,july
443430,3069360,0.03176073579037914,0.03907068466136686,-0.07640288261211108,13013.190157480312,39.39511825231517,july
443460,3069360,0.040733135133478406,0.0385639050908885,-0.083322601416613,13893.367322834643,40.613318620471716,july
443490,3069360,0.042677925943926366,0.03415869442881261,-0.08003597122302158,13950.70098425197,40.88463189086144,july
443520,3069360,0.04505579757713195,0.028298745977139054,-0.07511092667666869,14135.303346456692,40.811613316954265,july
443550,3069360,0.04771371769383698,0.02457878548681238,-0.07057332910991447,14305.837795275589,40.599136239465395,july
443580,3069360,0.04073107049608355,0.024500339904826647,-0.07024427287685103,14330.58090551181,40.28816650918475,july
443610,3069360,0.05410423869893712,0.026434062684801894,-0.07335483428257737,13323.85748031496,39.82369941020363,july
443640,3069360,0.0671651937457512,0.004502504914706069,-0.052584966234916417,12581.64783464567,39.305349261139156,july
443670,3069360,0.07053113490069189,0.01666297783539381,-0.0671383300169504,12629.13996062992,38.874462089189024,july
443700,3069360,0.05105908584169454,0.028499087322616735,-0.06619192946761614,13382.531692913386,38.63026893327702,july
443730,3069360,0.04408686142790189,0.02636869555082894,-0.06458305447731227,13558.114370078738,38.416390440768396,july
443760,3069360,0.04276904714541476,0.02676609833833586,-0.06150709967664839,12881.026771653544,38.21640732327364,july
443790,3069360,0.04115580886738684,0.02964793082149475,-0.059871980761749835,12874.651771653542,38.02385193500527,july
443820,3069360,0.04053693067984507,0.04169998154868073,-0.07269305826596041,12927.215748031496,38.19366662677851,july
443850,3069360,0.039156041680150154,0.03697705802968961,-0.06228657287255839,13236.327952755906,38.5327712531643,july
443880,3069360,0.04267701260911736,0.03131335886460915,-0.054283374283374285,13942.38405511811,38.067218278907376,july
443910,3069360,0.044266378560067224,0.02474845147005241,-0.053524973985431844,14040.732480314959,36.64145914423494,july
443940,3069360,0.03912636881957223,0.020724946695095947,-0.04649562567580851,13888.550393700785,34.90028074127565,july
443970,3069360,0.039932375316990704,0.02420762080015229,-0.041233730722957454,12670.147834645668,32.79229238048168,july
437550,3069330,-0.009356081452944413,-0.04590354445090064,0.15371736838841693,7859.165551181103,28.07334607071266,july
437580,3069330,0.05308775731310943,-0.010442753862873884,0.013416213416213416,9333.696062992127,29.298672001060595,july
437610,3069330,0.04736537348002316,0.042050630229848535,-0.0667256565981579,11444.149803149605,30.694755792732565,july
437640,3069330,0.05275550464553901,0.030304806565064478,-0.0892948959654475,13345.71968503937,31.960205631875226,july
437670,3069330,0.07038497217068646,0.03213630406290957,-0.10430889403994538,14666.002165354328,33.15058170700968,july
437700,3069330,0.06975505857294995,0.03400560972352077,-0.10062712889568014,14495.03562992126,34.03774522786131,july
437730,3069330,0.07402898550724638,0.03073582882105208,-0.10164618155391955,14725.610433070866,34.808746900416736,july
437760,3069330,0.08539661016949153,0.03630935182509872,-0.11587671274311122,15567.733464566929,35.4042355354199,july
437790,3069330,0.07953200999079794,0.03903763340198465,-0.13366002523548226,15817.64094488189,35.971107330996006,july
437820,3069330,0.07895947811493381,0.05124604289148597,-0.14119934200687903,15420.850590551183,36.42360864251833,july
437850,3069330,0.07781880147685316,0.03953229398663697,-0.13435459568056254,14751.453937007875,36.817412735901655,july
437880,3069330,0.07644058854563573,0.059850501740733156,-0.14364623345290625,14505.926377952756,37.0473936236408,july
437910,3069330,0.07228615863141524,0.05620499904180469,-0.14719866999168746,13674.25807086614,37.11726318191046,july
437940,3069330,0.07072884012539185,0.0678833361760191,-0.1455123167856777,13287.516929133859,37.028725040660845,july
437970,3069330,0.06562703053931124,0.054945688189702364,-0.1260906757912746,13305.59960629921,36.89626103787185,july
438000,3069330,0.06501355097972025,0.04903896970877027,-0.12108960763520679,13778.06712598425,36.79894926554681,july
438030,3069330,0.05441088844983849,0.03670171618485517,-0.08601256774279349,13723.209842519685,36.86530054222328,july
438060,3069330,0.03784091628171866,0.0029484178850420987,-0.026777153814545953,13695.084842519684,37.01947544619691,july
438090,3069330,0.04599638020345753,0.020513120215066332,-0.06512930324493493,13871.51003937008,37.16975914475199,july
438120,3069330,0.05778871844135571,0.030913091309130912,-0.1027089116492773,14262.463779527558,37.15542076277603,july
438150,3069330,0.06879438946836647,0.0462982605006364,-0.12621050960469915,14369.053346456694,37.02834722526268,july
438180,3069330,0.06977958236658932,0.0450720998265462,-0.12562250996015936,14684.147834645668,36.89173867256312,july
438210,3069330,0.12179786957651338,-0.02463217845277646,-0.07770610167485352,16426.759055118113,36.661265384318654,july
438240,3069330,0.12225111038890694,-0.03318622684319446,-0.04797718655009244,15977.27775590551,36.504721936388364,july
438270,3069330,0.1379675183833254,-0.06950728384626859,-0.020531018313161398,16231.255118110237,36.311054189678714,july
438300,3069330,0.1717609413019566,-0.04709141274238227,-0.06188949938949939,13177.806299212596,36.07171557476539,july
438330,3069330,0.16807184158671706,-0.0505520046484602,-0.06181058172388435,13392.125196850393,35.625512322369445,july
438360,3069330,0.09039150910241091,-0.05019801645059743,0.01987400934769356,12367.462795275591,34.65455471311179,july
438390,3069330,0.08295723189340211,-0.00958359768925101,0.032316125337478525,12691.04153543307,33.4955334369522,july
438420,3069330,0.0414600847883883,0.021865298960723444,0.07250977507645852,12931.750196850391,32.762349877676115,july
438450,3069330,0.03766160764474424,-0.035837198862786177,0.08969823100936525,11732.769881889762,32.2404371693558,july
438480,3069330,0.06039665537972497,-0.09248184536522853,0.10780731594641133,12195.829921259845,31.89252183841944,july
438510,3069330,0.061057708410088084,-0.06512456712503782,0.07502845065842953,12717.246259842517,31.703583695128657,july
438540,3069330,0.04755195491370201,0.04804583720111392,0.04829480430304418,13354.353543307088,31.711602836022053,july
438570,3069330,0.040048328062257915,0.004252713231041405,0.08848159266866804,12796.549409448819,31.72116202491651,july
438600,3069330,0.023915362731152204,-0.03724050974917819,0.11425701850877612,10214.704921259843,31.831875499669195,july
438630,3069330,0.03397433397043336,-0.020834135633688914,0.08263823200619141,11435.12618110236,31.773663319713307,july
438660,3069330,0.013732286228227964,0.020600203458799593,0.08898597378707748,10644.565157480314,31.462729609496932,july
438690,3069330,0.015037208108801643,-0.06333333333333334,0.12731253420908592,9032.387992125983,30.835741387212693,july
438720,3069330,0.01057139033855212,0.03109096352050635,0.029993676032161895,10426.236417322834,29.933921541080167,july
438750,3069330,-0.035899481451934584,-0.02800028354717516,0.15701637046945666,7451.819094488189,28.860141934704302,july
439260,3069330,-0.020682359164242263,-0.02809862283429587,0.09768140832975526,8711.44311023622,28.940543466998633,july
439290,3069330,0.029655051038366773,-0.0033011789924973205,0.019180590524147403,10227.112401574803,29.918864312133394,july
439320,3069330,0.27031184449727313,-0.1321036889332004,-0.00156149536144025,12642.368307086615,30.5938520419773,july
439350,3069330,0.49809413558460625,-0.29154597015652006,0.02444679671354403,15339.196062992125,31.00577539517286,july
439380,3069330,0.5653070395728145,-0.3527207931648924,0.049527288354104,16229.502165354332,31.660825516820296,july
439410,3069330,0.5533656435110393,-0.33725835612628063,0.035966670182470205,16036.907677165353,32.63220954412941,july
439440,3069330,0.5292015270895947,-0.29414999656286517,0.008571570133280483,16080.930314960631,33.56886137127219,july
